Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,fwd_packets_rate,Label
6,166651,3,5,324,11595,324,0,108.0,187.0615,5792,0,2319.0,2423.6296,71520.72295,48.00451242,23807.285,56873.137,152336,47,14028,7014.0,8464.068,12999,1029,166593,41648.25,74082.086,152336,48,0,0,0,0,104,168,18.001692,30.002821,0,5792,1324.3334,2082.816,4338122.0,0,0,0,1,0,0,0,0,1,1489.875,108.0,2319.0,0,0,0,0,0,0,3,324,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1.800158413940427e-05,Attack
6,100104733,7,5,307,11595,301,0,43.857143,113.411385,7240,0,2319.0,3003.1711,118.8954772,0.119874452,9100430.0,30100000.0,100000000,2,100000000,16700000.0,40800000.0,100000000,2,151483,37870.75,66500.78,137131,10,0,0,0,0,220,168,0.06992676,0.049947686,0,7240,915.53845,2084.8433,4346571.0,0,0,0,0,1,0,0,0,0,991.8333,43.857143,2319.0,0,0,0,0,0,0,7,307,5,11595,274,235,2,20,1993.0,0.0,1993,1993,100000000.0,0.0,100000000,100000000,6.992676290413997e-08,Attack
6,98351932,9,4,365,11595,365,0,40.555557,121.666664,8688,0,2898.75,4095.5662,121.6041186,0.13217839,8195994.5,28400000.0,98300000,1,98300000,12300000.0,34800000.0,98300000,1,21618,7206.0,8307.143,16392,221,0,0,0,0,296,136,0.09150811,0.040670276,0,8688,854.2857,2383.4036,5680612.5,0,0,0,0,1,0,0,0,0,920.0,40.555557,2898.75,0,0,0,0,0,0,9,365,4,11595,251,235,1,32,999.0,0.0,999,999,98300000.0,0.0,98300000,98300000,9.150811504640178e-08,Attack
6,98315689,7,7,439,11595,415,0,62.714287,155.36914,4344,0,1656.4286,1760.5973,122.401624,0.142398432,7562745.5,27300000.0,98300000,2,98300000,16400000.0,40100000.0,98300000,2,98300000,16400000.0,40100000.0,98300000,48,0,0,0,0,184,232,0.071199216,0.071199216,0,4344,802.6667,1422.0911,2022343.1,1,0,0,0,0,0,0,0,1,860.0,62.714287,1656.4286,0,0,0,0,0,0,7,439,7,11595,0,235,4,20,13967.0,0.0,13967,13967,98300000.0,0.0,98300000,98300000,7.119921550670092e-08,Attack
6,99088036,5,8,349,11595,337,0,69.8,149.39946,7240,0,1449.375,2446.64,120.5392748,0.131196465,8257336.5,28600000.0,98900000,6,98900000,24700000.0,49500000.0,98900000,6,99100000,14200000.0,37400000.0,98900000,67,0,0,0,0,144,264,0.05046018,0.08073629,0,7240,853.5714,1933.9344,3740102.5,1,0,0,0,0,0,0,0,1,919.2308,69.8,1449.375,0,0,0,0,0,0,5,349,8,11595,0,235,2,20,13981.0,0.0,13981,13981,98900000.0,0.0,98900000,98900000,5.046017815450315e-08,Attack
6,89837569,9,5,62,11607,20,0,6.888889,5.3019915,10135,0,2321.4,4413.202,129.8899795,0.155836808,6910582.0,22700000.0,82100000,1,89300000,11200000.0,28800000.0,82100000,1,515689,128922.25,257238.67,514780,4,0,0,0,0,192,112,0.100180805,0.055656005,0,10135,778.3333,2615.3877,6840253.0,0,0,0,0,1,0,0,0,0,833.9286,6.888889,2321.4,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1005.0,0.0,1005,1005,44700000.0,52900000.0,82100000,7237859,1.001808040889797e-07,Attack
6,98696707,7,5,385,11595,379,0,55.0,142.88806,7240,0,2319.0,3331.6382,121.3819626,0.121584604,8972428.0,29700000.0,98600000,1,98700000,16400000.0,40300000.0,98600000,1,53421,13355.25,19911.934,42218,64,0,0,0,0,220,168,0.07092435,0.050660253,0,7240,921.53845,2243.355,5032642.0,0,0,0,0,1,0,0,0,0,998.3333,55.0,2319.0,0,0,0,0,0,0,7,385,5,11595,251,235,2,20,6.0,0.0,6,6,98600000.0,0.0,98600000,98600000,7.092435139781967e-08,Attack
6,85164111,5,7,344,11595,332,0,68.8,147.16385,4344,0,1656.4286,1760.5973,140.1881598,0.140904424,7742192.0,25600000.0,85000000,5,85000000,21300000.0,42500000.0,85000000,5,85200000,14200000.0,34700000.0,85000000,47,0,0,0,0,144,232,0.058710176,0.08219425,0,4344,918.8461,1498.3107,2244935.0,1,0,0,0,0,0,0,0,1,995.4167,68.8,1656.4286,0,0,0,0,0,0,5,344,7,11595,0,235,2,20,9992.0,0.0,9992,9992,85000000.0,0.0,85000000,85000000,5.871017594829146e-08,Attack
6,98698773,8,6,336,11595,330,0,42.0,116.38851,5792,0,1932.5,2181.0083,120.8829617,0.141845735,7592213.5,27400000.0,98600000,1,98600000,14100000.0,37300000.0,98600000,1,63484,12696.8,22132.268,51201,45,0,0,0,0,252,200,0.0810547,0.06079103,0,5792,795.4,1621.5148,2629310.0,0,0,0,0,1,0,0,0,0,852.2143,42.0,1932.5,0,0,0,0,0,0,8,336,6,11595,251,235,2,20,1020.0,0.0,1020,1020,98600000.0,0.0,98600000,98600000,8.1054704894308e-08,Attack
6,98794727,6,7,364,11595,346,0,60.666668,139.81511,4344,0,1656.4286,1947.6382,121.0489706,0.13158597,8232894.0,28500000.0,98600000,1,98700000,19700000.0,44100000.0,98600000,1,98800000,16500000.0,40300000.0,98600000,34,0,0,0,0,164,232,0.060731985,0.070853986,0,4344,854.6429,1565.4961,2450778.0,1,0,0,0,0,0,0,0,1,920.38464,60.666668,1656.4286,0,0,0,0,0,0,6,364,7,11595,0,235,3,20,25937.0,0.0,25937,25937,98600000.0,0.0,98600000,98600000,6.07319856176941e-08,Attack
6,8186208,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.931760346,0.488626724,2728736.0,4725722.0,8185530,244,8186208,2728736.0,4725722.0,8185530,244,0,0.0,0.0,0,0,0,0,0,0,80,0,0.48862672,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,678.0,0.0,678,678,8185530.0,0.0,8185530,8185530,4.886266646746986e-07,Attack
6,470,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8510.638298,156.66667,101.869194,250,48,470,156.66667,101.869194,250,48,0,0.0,0.0,0,0,0,0,0,0,128,0,8510.639,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.008492569002123142,Attack
6,6011816,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.992138149,0.665356358,2003938.6,3470042.8,6010799,11,6011816,2003938.6,3470042.8,6010799,11,0,0.0,0.0,0,0,0,0,0,0,80,0,0.66535634,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1017.0,0.0,1017,1017,6010799.0,0.0,6010799,6010799,6.653562475371423e-07,Attack
6,98386831,6,7,368,11595,368,0,61.333332,150.23537,5792,0,1656.4286,2119.4802,121.591476,0.132131504,8198902.5,28400000.0,98400000,1,98400000,19700000.0,44000000.0,98400000,1,2978,496.33334,1005.5356,2544,2,0,0,0,0,200,232,0.06098377,0.07114773,0,5792,854.5,1665.7755,2774808.0,0,0,0,0,1,0,0,0,1,920.2308,61.333332,1656.4286,0,0,0,0,0,0,6,368,7,11595,251,235,1,32,4.0,0.0,4,4,98400000.0,0.0,98400000,98400000,6.098377067370154e-08,Attack
6,98702701,7,6,330,11595,324,0,47.142857,122.103004,5792,0,1932.5,2181.0083,120.8173624,0.131708655,8225225.0,28500000.0,98600000,2,98600000,16400000.0,40300000.0,98600000,2,73441,14688.2,26952.21,62157,44,0,0,0,0,220,200,0.07092004,0.06078861,0,5792,851.7857,1667.3053,2779906.8,0,0,0,0,1,0,0,0,0,917.3077,47.142857,1932.5,0,0,0,0,0,0,7,330,6,11595,251,235,2,20,1021.0,0.0,1021,1021,98600000.0,0.0,98600000,98600000,7.092004431651729e-08,Attack
6,1004,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,11952.19124,2988.047809,502.0,660.43774,969,35,1004,1004.0,0.0,1004,1004,0,0.0,0.0,0,0,0,0,0,0,40,32,1992.0319,996.0159,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,0,0,0,0,0,0,2,12,1,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0.001990049751243781,Attack
6,6637802,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.519568375,0.753261396,1659450.5,3315571.5,6632807,1,6637802,1659450.5,3315571.5,6632807,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.7532614,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4995.0,0.0,4995,4995,6632807.0,0.0,6632807,6632807,7.532612823851506e-07,Attack
6,99517687,9,5,340,11595,340,0,37.77778,113.333336,5792,0,2319.0,3170.4038,119.9284304,0.140678511,7655206.5,27600000.0,99400000,2,99400000,12400000.0,35100000.0,99400000,2,147425,36856.25,66425.04,136197,85,0,0,0,0,296,168,0.09043618,0.050242323,0,5792,795.6667,2030.3759,4122426.2,0,0,0,0,1,0,0,0,0,852.5,37.77778,2319.0,0,0,0,0,0,0,9,340,5,11595,251,235,1,32,2005.0,0.0,2005,2005,99400000.0,0.0,99400000,99400000,9.04361845705258e-08,Attack
6,21,2,1,12,1375,6,6,6.0,0.0,1375,1375,1375.0,0.0,66000000.0,142857.1429,10.5,10.606602,18,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,20,95238.09,47619.047,6,1375,348.25,684.5,468540.25,0,0,0,0,1,0,0,0,0,464.33334,6.0,1375.0,0,0,0,0,0,0,2,12,1,1375,256,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0.09090909090909091,Attack
6,83852123,8,6,370,11595,370,0,46.25,130.81476,5792,0,1932.5,2534.0515,142.6916764,0.166960591,6450163.5,23000000.0,82800000,1,83800000,12000000.0,31200000.0,82800000,1,23434,4686.8,7394.9893,17081,47,0,0,0,0,272,200,0.095406055,0.07155454,0,5792,797.6667,1794.978,3221946.0,0,0,0,0,1,0,0,0,0,854.6429,46.25,1932.5,0,0,0,0,0,0,8,370,6,11595,274,235,1,32,5.0,0.0,5,5,82800000.0,0.0,82800000,82800000,9.540605077576807e-08,Attack
6,98134684,6,6,340,11595,340,0,56.666668,138.80441,4344,0,1932.5,1754.8314,121.6185707,0.122280926,8921335.0,29600000.0,98100000,4,98100000,19600000.0,43900000.0,98100000,4,44432,8886.4,13994.337,32148,16,0,0,0,0,200,200,0.061140463,0.061140463,0,4344,918.0769,1498.9679,2246904.8,0,0,0,0,1,0,0,0,1,994.5833,56.666668,1932.5,0,0,0,0,0,0,6,340,6,11595,274,235,1,32,1002.0,0.0,1002,1002,98100000.0,0.0,98100000,98100000,6.114046221272326e-08,Attack
6,1673747,3,5,26,11607,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,6950.273847,4.7796949,239106.72,631590.2,1671418,46,1929,964.5,1209.8597,1820,109,1673688,418422.0,835331.06,1671418,173,0,0,0,0,72,112,1.7923856,2.9873092,0,7215,1292.5555,2650.5857,7025604.5,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1.7923845166655912e-06,Attack
6,8211,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,730.7270734,1642.2,3526.03,7948,1,8211,1642.2,3526.03,7948,1,0,0.0,0.0,0,0,0,0,0,0,192,0,730.72705,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.0007306380905991232,Attack
6,71927185,8,6,56,11607,20,0,7.0,5.656854,5840,0,1934.5,2538.9192,162.1500967,0.194641289,5532860.5,18600000.0,67200000,2,71900000,10300000.0,25200000.0,67200000,2,19834,3966.8,8394.095,18972,2,0,0,0,0,172,132,0.11122359,0.08341769,0,5840,777.93335,1804.899,3257660.2,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,4669531.0,0.0,4669531,4669531,67200000.0,0.0,67200000,67200000,1.1122359214775899e-07,Attack
6,101667888,10,5,1683,11595,333,0,168.3,173.62286,8688,0,2319.0,3776.347,130.6017098,0.147539211,7261992.0,26700000.0,99900000,8,102000000,11300000.0,33200000.0,99900000,8,102000000,25400000.0,49700000.0,100000000,172,0,0,0,0,292,168,0.09835947,0.049179737,0,8688,830.25,2212.9548,4897169.5,1,0,0,0,0,0,0,0,0,885.6,168.3,2319.0,0,0,0,0,0,0,10,1683,5,11595,0,235,7,20,10995.0,0.0,10995,10995,99900000.0,0.0,99900000,99900000,9.835947316659638e-08,Attack
6,1029650,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48166853,5.827222843,205930.0,280748.47,515019,609,1028976,514488.0,1612.2035,515628,513348,1028227,514113.5,2233.7502,515693,512534,0,0,0,0,92,60,2.9136114,2.9136114,0,6,2.5714285,3.207135,10.285714,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2.913608591649015e-06,Attack
6,7304808,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.106884123,0.684480687,1826202.0,3651724.8,7303789,4,7304808,1826202.0,3651724.8,7303789,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.68448067,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1019.0,0.0,1019,1019,7303789.0,0.0,7303789,7303789,6.844805935377639e-07,Attack
6,97575798,4,6,383,11595,377,0,95.75,187.52133,4344,0,1932.5,1754.8314,122.7558498,0.10248443,10800000.0,32500000.0,97400000,1,97400000,32500000.0,56200000.0,97400000,1,147642,29528.4,59892.023,136329,16,0,0,0,0,124,200,0.040993772,0.06149066,0,4344,1089.4546,1577.6781,2489068.2,1,0,0,0,0,0,0,0,1,1198.4,95.75,1932.5,0,0,0,0,0,0,4,383,6,11595,0,235,1,20,0.0,0.0,0,0,97400000.0,0.0,97400000,97400000,4.09937714166194e-08,Attack
6,1795314,3,5,26,11607,20,0,8.666667,10.263203,10135,0,2321.4,4413.202,6479.646457,4.456045015,256473.42,678193.2,1794471,4,616,308.0,366.2813,567,49,1795307,448826.75,897096.2,1794471,4,0,0,0,0,72,112,1.6710169,2.7850282,0,10135,1292.5555,3350.635,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1.6710159498472412e-06,Attack
6,87907135,9,4,62,11607,20,0,6.888889,5.3019915,11595,0,2901.75,5795.5005,132.7423536,0.147883332,7325594.5,22800000.0,79300000,0,86100000,10800000.0,27800000.0,79300000,0,1802932,600977.3,1040092.0,1801972,5,0,0,0,0,192,92,0.10238077,0.045502566,0,11595,833.9286,3097.2527,9592975.0,0,0,0,0,1,0,0,0,0,898.0769,6.888889,2901.75,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,335.0,0.0,335,335,43100000.0,51300000.0,79300000,6796505,1.0238076690383816e-07,Attack
6,100543795,5,7,357,11595,351,0,71.4,156.32274,5792,0,1656.4286,1947.6382,118.8735715,0.119350975,9140345.0,29900000.0,99400000,2,100000000,25100000.0,49500000.0,99400000,2,188560,31426.666,69657.26,173095,45,0,0,0,0,164,232,0.049729574,0.0696214,0,5792,919.8461,1609.6017,2590817.5,1,0,0,0,0,0,0,0,1,996.5,71.4,1656.4286,0,0,0,0,0,0,5,357,7,11595,0,235,1,20,0.0,0.0,0,0,99400000.0,0.0,99400000,99400000,4.972957257352806e-08,Attack
6,85743213,6,5,361,11595,361,0,60.166668,147.37764,7240,0,2319.0,3331.6382,139.4396079,0.128290037,8574321.0,27100000.0,85600000,4,85600000,17100000.0,38300000.0,85600000,4,146537,36634.25,65249.0,134156,164,0,0,0,0,200,168,0.06997638,0.058313653,0,7240,996.3333,2325.8667,5409656.0,0,0,0,0,1,0,0,0,0,1086.909,60.166668,2319.0,0,0,0,0,0,0,6,361,5,11595,251,235,1,32,424.0,0.0,424,424,85600000.0,0.0,85600000,85600000,6.997638320392329e-08,Attack
6,99728774,7,6,352,11595,328,0,50.285713,122.49315,7240,0,1932.5,2848.0735,119.794915,0.130353553,8310731.0,28800000.0,99700000,0,99700000,16600000.0,40700000.0,99700000,0,99700000,19900000.0,44600000.0,99700000,72,0,0,0,0,184,200,0.07019038,0.060163178,0,7240,853.7857,2016.612,4066724.2,1,0,0,0,0,0,0,0,0,919.46155,50.285713,1932.5,0,0,0,0,0,0,7,352,6,11595,0,235,4,20,11018.0,0.0,11018,11018,99700000.0,0.0,99700000,99700000,7.019037384145147e-08,Attack
6,1000076,4,6,314,11595,314,0,78.5,157.0,5792,0,1932.5,2537.82,11908.09498,9.999240058,111119.555,332840.44,998694,2,999503,333167.66,576362.75,998694,222,1320,264.0,342.23676,852,2,0,0,0,0,144,200,3.999696,5.999544,0,5792,1082.6364,2044.8832,4181547.2,0,0,0,1,0,0,0,0,1,1190.9,78.5,1932.5,0,0,0,0,0,0,4,314,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,3.999692023714174e-06,Attack
6,1188382,3,6,26,11607,20,0,8.666667,10.263203,5755,0,1934.5,2529.1245,9788.93992,7.573322383,148547.75,419768.22,1187421,3,657,328.5,460.3265,654,3,1188338,237667.6,530928.4,1187421,14,0,0,0,0,72,132,2.5244408,5.0488815,0,5755,1163.3,2131.8708,4544874.0,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,2.524438670024731e-06,Attack
6,77807512,8,6,56,11607,20,0,7.0,5.656854,5840,0,1934.5,2538.9192,149.8955525,0.179931213,5985193.0,19600000.0,71100000,3,76900000,11000000.0,26600000.0,71100000,17,890011,178002.2,397582.94,889220,3,0,0,0,0,172,132,0.10281783,0.077113375,0,5840,777.93335,1804.899,3257660.2,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,870.0,0.0,870,870,38500000.0,46200000.0,71100000,5777267,1.0281783457080809e-07,Attack
6,1087376,3,5,26,11607,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,10698.23134,7.357160725,155339.42,410688.34,1086693,4,484,242.0,272.9432,435,49,1087330,271832.5,543240.4,1086693,4,0,0,0,0,72,112,2.7589352,4.5982256,0,7215,1292.5555,2650.5857,7025604.5,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,2.758932734461001e-06,Attack
6,98625686,5,6,359,11595,347,0,71.8,153.87073,5803,0,1932.5,2993.818,121.2057476,0.111532811,9862569.0,31200000.0,98600000,3,98600000,24700000.0,49300000.0,98600000,3,98600000,19700000.0,44100000.0,98600000,5,0,0,0,0,144,200,0.05069673,0.06083608,0,5803,996.6667,2244.6392,5038405.0,1,0,0,0,0,0,0,0,1,1087.2727,71.8,1932.5,0,0,0,0,0,0,5,359,6,11595,0,235,2,20,14012.0,0.0,14012,14012,98600000.0,0.0,98600000,98600000,5.069673177536396e-08,Attack
6,525,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7619.047619,175.0,217.87381,420,3,525,262.5,366.98843,522,3,0,0.0,0.0,0,0,0,0,0,0,104,40,5714.2856,1904.762,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.005703422053231939,Attack
6,83973121,5,7,390,11595,378,0,78.0,167.73193,5792,0,1656.4286,2120.7322,142.7242415,0.14290287,7633920.0,25300000.0,83800000,5,83800000,21000000.0,41900000.0,83800000,5,84000000,14000000.0,34200000.0,83800000,45,0,0,0,0,144,232,0.059542865,0.08336001,0,5792,922.38464,1714.497,2939500.0,1,0,0,0,0,0,0,0,1,999.25,78.0,1656.4286,0,0,0,0,0,0,5,390,7,11595,0,235,2,20,14009.0,0.0,14009,14009,83800000.0,0.0,83800000,83800000,5.954286182190535e-08,Attack
6,98437740,8,6,56,11601,20,0,7.0,5.656854,5840,0,1933.5,2189.773,118.4200287,0.142221875,7572134.0,27100000.0,97600000,3,97800000,14000000.0,36900000.0,97600000,3,635534,127106.8,270840.72,611246,14,0,0,0,0,172,132,0.081269644,0.06095223,0,5840,777.5333,1633.1027,2667024.5,0,0,0,0,1,0,0,0,0,833.0714,7.0,1933.5,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,169166.0,0.0,169166,169166,97600000.0,0.0,97600000,97600000,8.126964230111701e-08,Attack
6,98462285,8,4,415,11595,409,0,51.875,144.31557,11595,0,2898.75,5797.5,121.9756377,0.121874076,8951117.0,29700000.0,98500000,1,98500000,14100000.0,37200000.0,98500000,1,4047,1349.0,1788.9413,3410,198,0,0,0,0,252,136,0.081249386,0.040624693,0,11595,923.8461,3208.27,10300000.0,0,0,0,0,1,0,0,0,0,1000.8333,51.875,2898.75,0,0,0,0,0,0,8,415,4,11595,274,235,2,20,993.0,0.0,993,993,98500000.0,0.0,98500000,98500000,8.124938313944894e-08,Attack
6,116864708,6,0,6,0,6,0,1.0,2.4494898,0,0,0.0,0.0,0.05134142,0.05134142,23400000.0,43900000.0,101000000,1,117000000,23400000.0,43900000.0,101000000,1,0,0.0,0.0,0,0,0,0,0,0,196,0,0.05134142,0.0,0,6,0.85714287,2.2677867,5.142857,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,0,0,0,0,0,0,6,6,0,0,251,-1,1,20,11.0,0.0,11,11,58400000.0,60000000.0,101000000,16000000,5.1341419076309854e-08,Attack
6,100612607,9,6,1570,11595,388,0,174.44444,202.60991,5792,0,1932.5,2989.5588,130.8484135,0.149086685,7186615.0,26600000.0,99600000,6,100000000,12600000.0,35200000.0,99600000,6,101000000,20100000.0,44500000.0,99600000,86,0,0,0,0,260,200,0.08945201,0.059634674,0,5792,823.1875,1946.8739,3790317.8,1,0,0,0,0,0,0,0,0,878.06665,174.44444,1932.5,0,0,0,0,0,0,9,1570,6,11595,0,235,6,20,11996.0,0.0,11996,11996,99600000.0,0.0,99600000,99600000,8.945200983161077e-08,Attack
6,99938646,7,6,320,11595,314,0,45.714287,118.32401,5792,0,1932.5,2181.0083,119.2231482,0.130079809,8328220.5,28800000.0,99900000,1,99900000,16600000.0,40800000.0,99900000,1,71376,14275.2,25506.967,58938,45,0,0,0,0,220,200,0.070042975,0.060036834,0,5792,851.0714,1667.5509,2780726.0,0,0,0,0,1,0,0,0,0,916.53845,45.714287,1932.5,0,0,0,0,0,0,7,320,6,11595,251,235,2,20,2004.0,0.0,2004,2004,99900000.0,0.0,99900000,99900000,7.00429734655103e-08,Attack
6,11868,3,7,315,11595,315,0,105.0,181.86534,4344,0,1656.4286,1757.579,1003538.928,842.6019548,1318.6666,2898.673,8939,15,10003,5001.5,5650.49,8997,1006,11810,1968.3334,3965.3162,9996,15,0,0,0,0,104,232,252.7806,589.82135,0,4344,1082.7273,1579.3903,2494473.5,0,0,0,1,0,0,0,0,2,1191.0,105.0,1656.4286,0,0,0,0,0,0,3,315,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0.0002527592889038672,Attack
6,99737838,6,6,355,11595,355,0,59.166668,144.92815,5792,0,1932.5,2181.0083,119.8141071,0.120315421,9067076.0,30100000.0,99700000,1,99700000,19900000.0,44600000.0,99700000,1,35633,7126.6,10894.817,25018,46,0,0,0,0,200,200,0.060157713,0.060157713,0,5792,919.2308,1715.9191,2944378.2,0,0,0,0,1,0,0,0,1,995.8333,59.166668,1932.5,0,0,0,0,0,0,6,355,6,11595,251,235,1,32,3.0,0.0,3,3,99700000.0,0.0,99700000,99700000,6.015771005425534e-08,Attack
6,100514614,10,7,1893,11595,375,0,189.3,195.75725,5792,0,1656.4286,2120.7322,134.1894423,0.169129635,6282163.5,24600000.0,98700000,27,100000000,11200000.0,32800000.0,98700000,27,101000000,16800000.0,40200000.0,98700000,46,0,0,0,0,292,232,0.09948802,0.06964161,0,5792,749.6667,1470.8658,2163446.2,1,0,0,0,0,0,0,0,0,793.7647,189.3,1656.4286,0,0,0,0,0,0,10,1893,7,11595,0,235,7,20,11011.0,0.0,11011,11011,98700000.0,0.0,98700000,98700000,9.948801972728046e-08,Attack
6,86826073,7,8,313,11595,295,0,44.714287,110.406395,4355,0,1449.375,1898.2799,137.1477436,0.172759166,6201862.5,22900000.0,85800000,2,86800000,14500000.0,35000000.0,85800000,189,86800000,12400000.0,32800000.0,86800000,2,0,0,0,0,204,264,0.080620944,0.09213822,0,4355,744.625,1488.7461,2216365.0,1,0,0,0,0,0,0,0,1,794.26666,44.714287,1449.375,0,0,0,0,0,0,7,313,8,11595,0,235,3,20,9001.0,0.0,9001,9001,85800000.0,0.0,85800000,85800000,8.062094342766206e-08,Attack
6,85126399,5,7,337,11595,325,0,67.4,144.03403,5792,0,1656.4286,2120.7322,140.1680341,0.140966846,7738763.5,25600000.0,85000000,2,85000000,21200000.0,42500000.0,85000000,2,85100000,14200000.0,34700000.0,85000000,47,0,0,0,0,144,232,0.058736186,0.08223066,0,5792,918.3077,1715.9618,2944524.8,1,0,0,0,0,0,0,0,1,994.8333,67.4,1656.4286,0,0,0,0,0,0,5,337,7,11595,0,235,2,20,9992.0,0.0,9992,9992,85000000.0,0.0,85000000,85000000,5.873618524922938e-08,Attack
